Source,Target,Type,id,weight
MENDSEARCH,DRYAD,Undirected,483,106.0
MENDSEARCH,DATAVERSE,Undirected,484,82.0
MENDSEARCH,PANGAEA,Undirected,485,41.0
MENDSEARCH,BITBUCK,Undirected,486,168.0
MENDSEARCH,DATAOTHCL,Undirected,487,318.0
MENDSEARCH,JCRIFSEL,Undirected,488,848.0
MENDSEARCH,DOAJ,Undirected,489,421.0
MENDSEARCH,SCOPSEL,Undirected,490,828.0
MENDSEARCH,SHERPAROM,Undirected,491,272.0
MENDSEARCH,QOAM,Undirected,492,51.0
MENDSEARCH,SCIMAGO,Undirected,493,409.0
MENDSEARCH,JOURNALYS,Undirected,494,153.0
MENDSEARCH,JRNLOTHCL,Undirected,495,268.0
MENDSEARCH,JTOPTRAD,Undirected,496,1837.0
MENDSEARCH,JTOPOA,Undirected,497,837.0
MENDSEARCH,MEGATRAD,Undirected,498,590.0
MENDSEARCH,MEGAOA,Undirected,499,524.0
MENDSEARCH,DATAJRNL,Undirected,500,60.0
MENDSEARCH,WINNOWER,Undirected,501,33.0
MENDSEARCH,F1000RES,Undirected,502,79.0
MENDSEARCH,PUBLOTHCL,Undirected,503,185.0
MENDSEARCH,SPEAKER,Undirected,504,56.0
MENDSEARCH,SLIDSHA,Undirected,505,781.0
MENDSEARCH,F1000POS,Undirected,506,75.0
MENDSEARCH,SCIOPPO,Undirected,507,63.0
MENDSEARCH,FIGSPOST,Undirected,508,223.0
MENDSEARCH,ZENOPOST,Undirected,509,49.0
MENDSEARCH,VIMEO,Undirected,510,206.0
MENDSEARCH,POSTOTHCL,Undirected,511,283.0
MENDSEARCH,WIKIPEDIA,Undirected,512,519.0
MENDSEARCH,RESBLOG,Undirected,513,164.0
MENDSEARCH,WORDPRESS,Undirected,514,599.0
MENDSEARCH,KUDOS,Undirected,515,82.0
MENDSEARCH,FAMELAB,Undirected,516,32.0
MENDSEARCH,PINTSCI,Undirected,517,39.0
MENDSEARCH,TWITTER,Undirected,518,1160.0
MENDSEARCH,TELLOTHCL,Undirected,519,414.0
MENDSEARCH,SCHOLARCIT,Undirected,520,1682.0
MENDSEARCH,RGATEPROF,Undirected,521,1830.0
MENDSEARCH,ORCID,Undirected,522,1097.0
MENDSEARCH,ACADEMIA,Undirected,523,1012.0
MENDSEARCH,RESID,Undirected,524,544.0
MENDSEARCH,INSTPAGE,Undirected,525,717.0
MENDSEARCH,MYSCIWORK,Undirected,526,31.0
MENDSEARCH,RESPROFOTHCL,Undirected,527,227.0
MENDSEARCH,PERRSCI,Undirected,528,108.0
MENDSEARCH,PUBLONS,Undirected,529,122.0
MENDSEARCH,PMCCOMMONS,Undirected,530,140.0
MENDSEARCH,PUBPEER,Undirected,531,113.0
MENDSEARCH,PAPARCRIT,Undirected,532,78.0
MENDSEARCH,RUBRIQ,Undirected,533,31.0
MENDSEARCH,KARMA,Undirected,534,33.0
MENDSEARCH,PROTHCL,Undirected,535,68.0
MENDSEARCH,JCRIFIMP,Undirected,536,947.0
MENDSEARCH,ALTMETRIC,Undirected,537,570.0
MENDSEARCH,SCOPID,Undirected,538,1029.0
MENDSEARCH,IMPSTOR,Undirected,539,191.0
MENDSEARCH,PLOSALM,Undirected,540,249.0
MENDSEARCH,WOSIMP,Undirected,541,1121.0
MENDSEARCH,HARZPOP,Undirected,542,125.0
MENDSEARCH,IMPACTOTHCL,Undirected,543,188.0
WORLDCAT,WORLDCAT,Undirected,548,2290.0
WORLDCAT,PUBMED,Undirected,549,776.0
WORLDCAT,PAPERI,Undirected,550,92.0
WORLDCAT,SEARCHOTHCL,Undirected,551,1355.0
WORLDCAT,INSTACC,Undirected,552,2092.0
WORLDCAT,PAYVIEW,Undirected,553,342.0
WORLDCAT,RGATEACCESS,Undirected,554,905.0
WORLDCAT,RES4LIFE,Undirected,555,45.0
WORLDCAT,OABUT,Undirected,556,856.0
WORLDCAT,DEEPDYVE,Undirected,557,32.0
WORLDCAT,MAILAUTH,Undirected,558,762.0
WORLDCAT,ACCESSOTHCL,Undirected,559,531.0
WORLDCAT,GSCHOLALERT,Undirected,560,1175.0
WORLDCAT,JRNLTOCS,Undirected,561,396.0
WORLDCAT,BROWZINE,Undirected,562,133.0
WORLDCAT,MENDALERT,Undirected,563,214.0
WORLDCAT,F1000PRI,Undirected,564,40.0
WORLDCAT,SPARRHO,Undirected,565,21.0
WORLDCAT,RGATEALERT,Undirected,566,679.0
WORLDCAT,ALERTOTHCL,Undirected,567,617.0
WORLDCAT,ACROBAT,Undirected,568,2018.0
WORLDCAT,HTMLVIEW,Undirected,569,1131.0
WORLDCAT,IANNOTATE,Undirected,570,104.0
WORLDCAT,READCUBE,Undirected,571,109.0
WORLDCAT,UTOPDOCS,Undirected,572,21.0
WORLDCAT,MENDREAD,Undirected,573,333.0
WORLDCAT,HYPOTHES,Undirected,574,52.0
WORLDCAT,READOTHCL,Undirected,575,525.0
WORLDCAT,RTOOL,Undirected,576,300.0
WORLDCAT,SPSS,Undirected,577,629.0
WORLDCAT,MATLAB,Undirected,578,179.0
WORLDCAT,EXCEL,Undirected,579,1605.0
WORLDCAT,IPYTHON,Undirected,580,59.0
WORLDCAT,ROPENSCI,Undirected,581,50.0
WORLDCAT,DHBOX,Undirected,582,29.0
WORLDCAT,ANALYZOTHCL,Undirected,583,531.0
WORLDCAT,OPSCIFRAM,Undirected,584,158.0
WORLDCAT,MYEXP,Undirected,585,33.0
WORLDCAT,BENCHLING,Undirected,586,13.0
WORLDCAT,PROTOCIO,Undirected,587,30.0
WORLDCAT,BENCHFLY,Undirected,588,23.0
WORLDCAT,SCIPROT,Undirected,589,51.0
WORLDCAT,PROTOCONL,Undirected,590,23.0
WORLDCAT,NOTEOTHCL,Undirected,591,409.0
WORLDCAT,WORD,Undirected,592,2133.0
WORLDCAT,GTDRIVE,Undirected,593,1194.0
WORLDCAT,AUTHOREA,Undirected,594,30.0
WORLDCAT,LATEX,Undirected,595,298.0
WORLDCAT,SCRIVEN,Undirected,596,171.0
WORLDCAT,OVERLEAF,Undirected,597,37.0
WORLDCAT,SCALAR,Undirected,598,33.0
WORLDCAT,WRITEOTHCL,Undirected,599,376.0
WORLDCAT,ENDNOTE,Undirected,600,820.0
WORLDCAT,ZOTERO,Undirected,601,748.0
WORLDCAT,REFWORKS,Undirected,602,494.0
WORLDCAT,MENDREF,Undirected,603,480.0
WORLDCAT,PAPERS,Undirected,604,134.0
WORLDCAT,REFME,Undirected,605,51.0
WORLDCAT,CITAVI,Undirected,606,183.0
WORLDCAT,REFOTHCL,Undirected,607,249.0
WORLDCAT,ARXIV,Undirected,608,170.0
WORLDCAT,PMC,Undirected,609,155.0
WORLDCAT,INREP,Undirected,610,964.0
WORLDCAT,BIORXIV,Undirected,611,31.0
WORLDCAT,WORKPAP,Undirected,612,249.0
WORLDCAT,RGATESHAREPUB,Undirected,613,741.0
WORLDCAT,SSRN,Undirected,614,137.0
WORLDCAT,SHAREPUBOTHCL,Undirected,615,516.0
WORLDCAT,GITHUB,Undirected,616,313.0
WORLDCAT,FIGSDATA,Undirected,617,173.0
WORLDCAT,ZENODATA,Undirected,618,73.0
WORLDCAT,DRYAD,Undirected,619,77.0
WORLDCAT,DATAVERSE,Undirected,620,105.0
WORLDCAT,PANGAEA,Undirected,621,32.0
WORLDCAT,BITBUCK,Undirected,622,45.0
WORLDCAT,DATAOTHCL,Undirected,623,211.0
WORLDCAT,JCRIFSEL,Undirected,624,517.0
WORLDCAT,DOAJ,Undirected,625,502.0
WORLDCAT,SCOPSEL,Undirected,626,431.0
WORLDCAT,SHERPAROM,Undirected,627,365.0
WORLDCAT,QOAM,Undirected,628,41.0
WORLDCAT,SCIMAGO,Undirected,629,228.0
WORLDCAT,JOURNALYS,Undirected,630,94.0
WORLDCAT,JRNLOTHCL,Undirected,631,240.0
WORLDCAT,JTOPTRAD,Undirected,632,1230.0
WORLDCAT,JTOPOA,Undirected,633,521.0
WORLDCAT,MEGATRAD,Undirected,634,417.0
WORLDCAT,MEGAOA,Undirected,635,281.0
WORLDCAT,DATAJRNL,Undirected,636,46.0
WORLDCAT,WINNOWER,Undirected,637,23.0
WORLDCAT,F1000RES,Undirected,638,47.0
WORLDCAT,PUBLOTHCL,Undirected,639,201.0
WORLDCAT,SPEAKER,Undirected,640,29.0
WORLDCAT,SLIDSHA,Undirected,641,642.0
WORLDCAT,F1000POS,Undirected,642,34.0
WORLDCAT,SCIOPPO,Undirected,643,37.0
WORLDCAT,FIGSPOST,Undirected,644,164.0
WORLDCAT,ZENOPOST,Undirected,645,41.0
WORLDCAT,VIMEO,Undirected,646,230.0
WORLDCAT,POSTOTHCL,Undirected,647,292.0
WORLDCAT,WIKIPEDIA,Undirected,648,448.0
WORLDCAT,RESBLOG,Undirected,649,109.0
WORLDCAT,WORDPRESS,Undirected,650,642.0
WORLDCAT,KUDOS,Undirected,651,52.0
WORLDCAT,FAMELAB,Undirected,652,22.0
WORLDCAT,PINTSCI,Undirected,653,22.0
WORLDCAT,TWITTER,Undirected,654,954.0
WORLDCAT,TELLOTHCL,Undirected,655,388.0
WORLDCAT,SCHOLARCIT,Undirected,656,1155.0
WORLDCAT,RGATEPROF,Undirected,657,950.0
WORLDCAT,ORCID,Undirected,658,673.0
WORLDCAT,ACADEMIA,Undirected,659,999.0
WORLDCAT,RESID,Undirected,660,264.0
WORLDCAT,INSTPAGE,Undirected,661,695.0
WORLDCAT,MYSCIWORK,Undirected,662,27.0
WORLDCAT,RESPROFOTHCL,Undirected,663,163.0
WORLDCAT,PERRSCI,Undirected,664,64.0
WORLDCAT,PUBLONS,Undirected,665,46.0
WORLDCAT,PMCCOMMONS,Undirected,666,90.0
WORLDCAT,PUBPEER,Undirected,667,72.0
WORLDCAT,PAPARCRIT,Undirected,668,44.0
WORLDCAT,RUBRIQ,Undirected,669,29.0
WORLDCAT,KARMA,Undirected,670,32.0
WORLDCAT,PROTHCL,Undirected,671,64.0
WORLDCAT,JCRIFIMP,Undirected,672,626.0
WORLDCAT,ALTMETRIC,Undirected,673,454.0
WORLDCAT,SCOPID,Undirected,674,562.0
WORLDCAT,IMPSTOR,Undirected,675,136.0
WORLDCAT,PLOSALM,Undirected,676,177.0
WORLDCAT,WOSIMP,Undirected,677,703.0
WORLDCAT,HARZPOP,Undirected,678,118.0
WORLDCAT,IMPACTOTHCL,Undirected,679,168.0
PUBMED,PUBMED,Undirected,685,8180.0
PUBMED,PAPERI,Undirected,686,211.0
PUBMED,SEARCHOTHCL,Undirected,687,2558.0
PUBMED,INSTACC,Undirected,688,7329.0
PUBMED,PAYVIEW,Undirected,689,867.0
PUBMED,RGATEACCESS,Undirected,690,4262.0
PUBMED,RES4LIFE,Undirected,691,126.0
PUBMED,OABUT,Undirected,692,2921.0
PUBMED,DEEPDYVE,Undirected,693,85.0
PUBMED,MAILAUTH,Undirected,694,2486.0
PUBMED,ACCESSOTHCL,Undirected,695,964.0
PUBMED,GSCHOLALERT,Undirected,696,3479.0
PUBMED,JRNLTOCS,Undirected,697,1470.0
PUBMED,BROWZINE,Undirected,698,204.0
PUBMED,MENDALERT,Undirected,699,596.0
PUBMED,F1000PRI,Undirected,700,310.0
PUBMED,SPARRHO,Undirected,701,46.0
PUBMED,RGATEALERT,Undirected,702,3585.0
PUBMED,ALERTOTHCL,Undirected,703,2002.0
PUBMED,ACROBAT,Undirected,704,7385.0
PUBMED,HTMLVIEW,Undirected,705,3529.0
PUBMED,IANNOTATE,Undirected,706,206.0
PUBMED,READCUBE,Undirected,707,808.0
PUBMED,UTOPDOCS,Undirected,708,53.0
PUBMED,MENDREAD,Undirected,709,1309.0
PUBMED,HYPOTHES,Undirected,710,58.0
PUBMED,READOTHCL,Undirected,711,1211.0
PUBMED,RTOOL,Undirected,712,1847.0
PUBMED,SPSS,Undirected,713,3465.0
PUBMED,MATLAB,Undirected,714,1127.0
PUBMED,EXCEL,Undirected,715,6240.0
PUBMED,IPYTHON,Undirected,716,291.0
PUBMED,ROPENSCI,Undirected,717,146.0
PUBMED,DHBOX,Undirected,718,30.0
PUBMED,ANALYZOTHCL,Undirected,719,2630.0
PUBMED,OPSCIFRAM,Undirected,720,477.0
PUBMED,MYEXP,Undirected,721,146.0
PUBMED,BENCHLING,Undirected,722,47.0
PUBMED,PROTOCIO,Undirected,723,189.0
PUBMED,BENCHFLY,Undirected,724,41.0
PUBMED,SCIPROT,Undirected,725,354.0
PUBMED,PROTOCONL,Undirected,726,271.0
PUBMED,NOTEOTHCL,Undirected,727,1422.0
PUBMED,WORD,Undirected,728,7762.0
PUBMED,GTDRIVE,Undirected,729,2689.0
PUBMED,AUTHOREA,Undirected,730,78.0
PUBMED,LATEX,Undirected,731,988.0
PUBMED,SCRIVEN,Undirected,732,195.0
PUBMED,OVERLEAF,Undirected,733,152.0
PUBMED,SCALAR,Undirected,734,35.0
PUBMED,WRITEOTHCL,Undirected,735,794.0
PUBMED,ENDNOTE,Undirected,736,4090.0
PUBMED,ZOTERO,Undirected,737,1181.0
PUBMED,REFWORKS,Undirected,738,1168.0
PUBMED,MENDREF,Undirected,739,1769.0
PUBMED,PAPERS,Undirected,740,675.0
PUBMED,REFME,Undirected,741,119.0
PUBMED,CITAVI,Undirected,742,208.0
PUBMED,REFOTHCL,Undirected,743,756.0
PUBMED,ARXIV,Undirected,744,427.0
PUBMED,PMC,Undirected,745,2109.0
PUBMED,INREP,Undirected,746,2299.0
PUBMED,BIORXIV,Undirected,747,186.0
PUBMED,WORKPAP,Undirected,748,675.0
PUBMED,RGATESHAREPUB,Undirected,749,4105.0
PUBMED,SSRN,Undirected,750,145.0
PUBMED,SHAREPUBOTHCL,Undirected,751,919.0
PUBMED,GITHUB,Undirected,752,1015.0
PUBMED,FIGSDATA,Undirected,753,551.0
PUBMED,ZENODATA,Undirected,754,139.0
PUBMED,DRYAD,Undirected,755,244.0
PUBMED,DATAVERSE,Undirected,756,217.0
PUBMED,PANGAEA,Undirected,757,68.0
PUBMED,BITBUCK,Undirected,758,183.0
PUBMED,DATAOTHCL,Undirected,759,857.0
PUBMED,JCRIFSEL,Undirected,760,3023.0
PUBMED,DOAJ,Undirected,761,796.0
PUBMED,SCOPSEL,Undirected,762,1726.0
PUBMED,SHERPAROM,Undirected,763,496.0
PUBMED,QOAM,Undirected,764,105.0
PUBMED,SCIMAGO,Undirected,765,751.0
PUBMED,JOURNALYS,Undirected,766,335.0
PUBMED,JRNLOTHCL,Undirected,767,837.0
PUBMED,JTOPTRAD,Undirected,768,6004.0
PUBMED,JTOPOA,Undirected,769,3760.0
PUBMED,MEGATRAD,Undirected,770,2189.0
PUBMED,MEGAOA,Undirected,771,2400.0
PUBMED,DATAJRNL,Undirected,772,123.0
PUBMED,WINNOWER,Undirected,773,47.0
PUBMED,F1000RES,Undirected,774,293.0
PUBMED,PUBLOTHCL,Undirected,775,361.0
PUBMED,SPEAKER,Undirected,776,99.0
PUBMED,SLIDSHA,Undirected,777,1262.0
PUBMED,F1000POS,Undirected,778,258.0
PUBMED,SCIOPPO,Undirected,779,167.0
PUBMED,FIGSPOST,Undirected,780,418.0
PUBMED,ZENOPOST,Undirected,781,80.0
PUBMED,VIMEO,Undirected,782,329.0
PUBMED,POSTOTHCL,Undirected,783,724.0
PUBMED,WIKIPEDIA,Undirected,784,1192.0
PUBMED,RESBLOG,Undirected,785,320.0
PUBMED,WORDPRESS,Undirected,786,1033.0
PUBMED,KUDOS,Undirected,787,177.0
PUBMED,FAMELAB,Undirected,788,67.0
PUBMED,PINTSCI,Undirected,789,86.0
PUBMED,TWITTER,Undirected,790,2234.0
PUBMED,TELLOTHCL,Undirected,791,1096.0
PUBMED,SCHOLARCIT,Undirected,792,3896.0
PUBMED,RGATEPROF,Undirected,793,5269.0
PUBMED,ORCID,Undirected,794,2752.0
PUBMED,ACADEMIA,Undirected,795,1613.0
PUBMED,RESID,Undirected,796,1114.0
PUBMED,INSTPAGE,Undirected,797,1875.0
PUBMED,MYSCIWORK,Undirected,798,57.0
PUBMED,RESPROFOTHCL,Undirected,799,534.0
PUBMED,PERRSCI,Undirected,800,232.0
PUBMED,PUBLONS,Undirected,801,348.0
PUBMED,PMCCOMMONS,Undirected,802,640.0
PUBMED,PUBPEER,Undirected,803,364.0
PUBMED,PAPARCRIT,Undirected,804,104.0
PUBMED,RUBRIQ,Undirected,805,48.0
PUBMED,KARMA,Undirected,806,59.0
PUBMED,PROTHCL,Undirected,807,169.0
PUBMED,JCRIFIMP,Undirected,808,3391.0
PUBMED,ALTMETRIC,Undirected,809,1331.0
PUBMED,SCOPID,Undirected,810,2378.0
PUBMED,IMPSTOR,Undirected,811,295.0
PUBMED,PLOSALM,Undirected,812,914.0
PUBMED,WOSIMP,Undirected,813,3259.0
PUBMED,HARZPOP,Undirected,814,205.0
PUBMED,IMPACTOTHCL,Undirected,815,474.0
PAPERI,PAPERI,Undirected,822,549.0
PAPERI,SEARCHOTHCL,Undirected,823,249.0
PAPERI,INSTACC,Undirected,824,474.0
PAPERI,PAYVIEW,Undirected,825,153.0
PAPERI,RGATEACCESS,Undirected,826,249.0
PAPERI,RES4LIFE,Undirected,827,22.0
PAPERI,OABUT,Undirected,828,185.0
PAPERI,DEEPDYVE,Undirected,829,18.0
PAPERI,MAILAUTH,Undirected,830,228.0
PAPERI,ACCESSOTHCL,Undirected,831,67.0
PAPERI,GSCHOLALERT,Undirected,832,277.0
PAPERI,JRNLTOCS,Undirected,833,93.0
PAPERI,BROWZINE,Undirected,834,16.0
PAPERI,MENDALERT,Undirected,835,43.0
PAPERI,F1000PRI,Undirected,836,15.0
PAPERI,SPARRHO,Undirected,837,8.0
PAPERI,RGATEALERT,Undirected,838,216.0
PAPERI,ALERTOTHCL,Undirected,839,116.0
PAPERI,ACROBAT,Undirected,840,507.0
PAPERI,HTMLVIEW,Undirected,841,269.0
PAPERI,IANNOTATE,Undirected,842,19.0
PAPERI,READCUBE,Undirected,843,36.0
PAPERI,UTOPDOCS,Undirected,844,9.0
PAPERI,MENDREAD,Undirected,845,65.0
PAPERI,HYPOTHES,Undirected,846,15.0
PAPERI,READOTHCL,Undirected,847,72.0
PAPERI,RTOOL,Undirected,848,59.0
PAPERI,SPSS,Undirected,849,200.0
PAPERI,MATLAB,Undirected,850,68.0
PAPERI,EXCEL,Undirected,851,407.0
PAPERI,IPYTHON,Undirected,852,13.0
PAPERI,ROPENSCI,Undirected,853,20.0
PAPERI,DHBOX,Undirected,854,9.0
PAPERI,ANALYZOTHCL,Undirected,855,137.0
PAPERI,OPSCIFRAM,Undirected,856,56.0
PAPERI,MYEXP,Undirected,857,28.0
PAPERI,BENCHLING,Undirected,858,9.0
PAPERI,PROTOCIO,Undirected,859,23.0
PAPERI,BENCHFLY,Undirected,860,14.0
PAPERI,SCIPROT,Undirected,861,37.0
PAPERI,PROTOCONL,Undirected,862,25.0
PAPERI,NOTEOTHCL,Undirected,863,104.0
PAPERI,WORD,Undirected,864,525.0
PAPERI,GTDRIVE,Undirected,865,158.0
PAPERI,AUTHOREA,Undirected,866,11.0
PAPERI,LATEX,Undirected,867,56.0
PAPERI,SCRIVEN,Undirected,868,12.0
PAPERI,OVERLEAF,Undirected,869,9.0
PAPERI,SCALAR,Undirected,870,9.0
PAPERI,WRITEOTHCL,Undirected,871,52.0
PAPERI,ENDNOTE,Undirected,872,186.0
PAPERI,ZOTERO,Undirected,873,70.0
PAPERI,REFWORKS,Undirected,874,81.0
PAPERI,MENDREF,Undirected,875,85.0
PAPERI,PAPERS,Undirected,876,89.0
PAPERI,REFME,Undirected,877,24.0
PAPERI,CITAVI,Undirected,878,63.0
PAPERI,REFOTHCL,Undirected,879,45.0
PAPERI,ARXIV,Undirected,880,29.0
PAPERI,PMC,Undirected,881,55.0
PAPERI,INREP,Undirected,882,167.0
PAPERI,BIORXIV,Undirected,883,7.0
PAPERI,WORKPAP,Undirected,884,122.0
PAPERI,RGATESHAREPUB,Undirected,885,239.0
PAPERI,SSRN,Undirected,886,32.0
PAPERI,SHAREPUBOTHCL,Undirected,887,63.0
PAPERI,GITHUB,Undirected,888,33.0
PAPERI,FIGSDATA,Undirected,889,33.0
PAPERI,ZENODATA,Undirected,890,12.0
PAPERI,DRYAD,Undirected,891,16.0
PAPERI,DATAVERSE,Undirected,892,29.0
PAPERI,PANGAEA,Undirected,893,12.0
PAPERI,BITBUCK,Undirected,894,17.0
PAPERI,DATAOTHCL,Undirected,895,57.0
PAPERI,JCRIFSEL,Undirected,896,152.0
PAPERI,DOAJ,Undirected,897,61.0
PAPERI,SCOPSEL,Undirected,898,123.0
PAPERI,SHERPAROM,Undirected,899,35.0
PAPERI,QOAM,Undirected,900,18.0
PAPERI,SCIMAGO,Undirected,901,54.0
PAPERI,JOURNALYS,Undirected,902,66.0
PAPERI,JRNLOTHCL,Undirected,903,61.0
PAPERI,JTOPTRAD,Undirected,904,298.0
PAPERI,JTOPOA,Undirected,905,113.0
PAPERI,MEGATRAD,Undirected,906,118.0
PAPERI,MEGAOA,Undirected,907,70.0
PAPERI,DATAJRNL,Undirected,908,23.0
PAPERI,WINNOWER,Undirected,909,5.0
PAPERI,F1000RES,Undirected,910,12.0
PAPERI,PUBLOTHCL,Undirected,911,51.0
PAPERI,SPEAKER,Undirected,912,13.0
PAPERI,SLIDSHA,Undirected,913,94.0
PAPERI,F1000POS,Undirected,914,15.0
PAPERI,SCIOPPO,Undirected,915,25.0
PAPERI,FIGSPOST,Undirected,916,32.0
PAPERI,ZENOPOST,Undirected,917,13.0
PAPERI,VIMEO,Undirected,918,59.0
PAPERI,POSTOTHCL,Undirected,919,49.0
PAPERI,WIKIPEDIA,Undirected,920,119.0
PAPERI,RESBLOG,Undirected,921,38.0
PAPERI,WORDPRESS,Undirected,922,88.0
PAPERI,KUDOS,Undirected,923,17.0
PAPERI,FAMELAB,Undirected,924,9.0
PAPERI,PINTSCI,Undirected,925,14.0
PAPERI,TWITTER,Undirected,926,102.0
PAPERI,TELLOTHCL,Undirected,927,75.0
PAPERI,SCHOLARCIT,Undirected,928,231.0
PAPERI,RGATEPROF,Undirected,929,273.0
PAPERI,ORCID,Undirected,930,105.0
PAPERI,ACADEMIA,Undirected,931,162.0
PAPERI,RESID,Undirected,932,61.0
PAPERI,INSTPAGE,Undirected,933,134.0
PAPERI,MYSCIWORK,Undirected,934,17.0
PAPERI,RESPROFOTHCL,Undirected,935,24.0
PAPERI,PERRSCI,Undirected,936,34.0
PAPERI,PUBLONS,Undirected,937,22.0
PAPERI,PMCCOMMONS,Undirected,938,31.0
PAPERI,PUBPEER,Undirected,939,26.0
PAPERI,PAPARCRIT,Undirected,940,33.0
PAPERI,RUBRIQ,Undirected,941,14.0
PAPERI,KARMA,Undirected,942,19.0
PAPERI,PROTHCL,Undirected,943,12.0
PAPERI,JCRIFIMP,Undirected,944,169.0
PAPERI,ALTMETRIC,Undirected,945,60.0
PAPERI,SCOPID,Undirected,946,137.0
PAPERI,IMPSTOR,Undirected,947,26.0
PAPERI,PLOSALM,Undirected,948,37.0
PAPERI,WOSIMP,Undirected,949,167.0
PAPERI,HARZPOP,Undirected,950,17.0
PAPERI,IMPACTOTHCL,Undirected,951,23.0
SEARCHOTHCL,SEARCHOTHCL,Undirected,959,7370.0
SEARCHOTHCL,INSTACC,Undirected,960,6706.0
SEARCHOTHCL,PAYVIEW,Undirected,961,829.0
SEARCHOTHCL,RGATEACCESS,Undirected,962,3344.0
SEARCHOTHCL,RES4LIFE,Undirected,963,86.0
SEARCHOTHCL,OABUT,Undirected,964,2070.0
SEARCHOTHCL,DEEPDYVE,Undirected,965,59.0
SEARCHOTHCL,MAILAUTH,Undirected,966,2230.0
SEARCHOTHCL,ACCESSOTHCL,Undirected,967,1688.0
SEARCHOTHCL,GSCHOLALERT,Undirected,968,3270.0
SEARCHOTHCL,JRNLTOCS,Undirected,969,1006.0
SEARCHOTHCL,BROWZINE,Undirected,970,187.0
SEARCHOTHCL,MENDALERT,Undirected,971,486.0
SEARCHOTHCL,F1000PRI,Undirected,972,119.0
SEARCHOTHCL,SPARRHO,Undirected,973,39.0
SEARCHOTHCL,RGATEALERT,Undirected,974,2689.0
SEARCHOTHCL,ALERTOTHCL,Undirected,975,2128.0
SEARCHOTHCL,ACROBAT,Undirected,976,6474.0
SEARCHOTHCL,HTMLVIEW,Undirected,977,3377.0
SEARCHOTHCL,IANNOTATE,Undirected,978,217.0
SEARCHOTHCL,READCUBE,Undirected,979,388.0
SEARCHOTHCL,UTOPDOCS,Undirected,980,34.0
SEARCHOTHCL,MENDREAD,Undirected,981,990.0
SEARCHOTHCL,HYPOTHES,Undirected,982,82.0
SEARCHOTHCL,READOTHCL,Undirected,983,1756.0
SEARCHOTHCL,RTOOL,Undirected,984,1188.0
SEARCHOTHCL,SPSS,Undirected,985,2467.0
SEARCHOTHCL,MATLAB,Undirected,986,902.0
SEARCHOTHCL,EXCEL,Undirected,987,5135.0
SEARCHOTHCL,IPYTHON,Undirected,988,270.0
SEARCHOTHCL,ROPENSCI,Undirected,989,103.0
SEARCHOTHCL,DHBOX,Undirected,990,37.0
SEARCHOTHCL,ANALYZOTHCL,Undirected,991,2599.0
SEARCHOTHCL,OPSCIFRAM,Undirected,992,356.0
SEARCHOTHCL,MYEXP,Undirected,993,88.0
SEARCHOTHCL,BENCHLING,Undirected,994,26.0
SEARCHOTHCL,PROTOCIO,Undirected,995,95.0
SEARCHOTHCL,BENCHFLY,Undirected,996,37.0
SEARCHOTHCL,SCIPROT,Undirected,997,153.0
SEARCHOTHCL,PROTOCONL,Undirected,998,76.0
SEARCHOTHCL,NOTEOTHCL,Undirected,999,1568.0
SEARCHOTHCL,WORD,Undirected,1000,6544.0
SEARCHOTHCL,GTDRIVE,Undirected,1001,2795.0
SEARCHOTHCL,AUTHOREA,Undirected,1002,77.0
SEARCHOTHCL,LATEX,Undirected,1003,1365.0
SEARCHOTHCL,SCRIVEN,Undirected,1004,280.0
SEARCHOTHCL,OVERLEAF,Undirected,1005,142.0
SEARCHOTHCL,SCALAR,Undirected,1006,37.0
SEARCHOTHCL,WRITEOTHCL,Undirected,1007,1196.0
SEARCHOTHCL,ENDNOTE,Undirected,1008,2432.0
SEARCHOTHCL,ZOTERO,Undirected,1009,1385.0
SEARCHOTHCL,REFWORKS,Undirected,1010,967.0
SEARCHOTHCL,MENDREF,Undirected,1011,1419.0
SEARCHOTHCL,PAPERS,Undirected,1012,456.0
SEARCHOTHCL,REFME,Undirected,1013,108.0
SEARCHOTHCL,CITAVI,Undirected,1014,342.0
SEARCHOTHCL,REFOTHCL,Undirected,1015,1077.0
SEARCHOTHCL,ARXIV,Undirected,1016,620.0
SEARCHOTHCL,PMC,Undirected,1017,534.0
SEARCHOTHCL,INREP,Undirected,1018,2452.0
SEARCHOTHCL,BIORXIV,Undirected,1019,69.0
SEARCHOTHCL,WORKPAP,Undirected,1020,908.0
SEARCHOTHCL,RGATESHAREPUB,Undirected,1021,3049.0
SEARCHOTHCL,SSRN,Undirected,1022,398.0
SEARCHOTHCL,SHAREPUBOTHCL,Undirected,1023,1631.0
SEARCHOTHCL,GITHUB,Undirected,1024,892.0
SEARCHOTHCL,FIGSDATA,Undirected,1025,395.0
SEARCHOTHCL,ZENODATA,Undirected,1026,152.0
SEARCHOTHCL,DRYAD,Undirected,1027,172.0
SEARCHOTHCL,DATAVERSE,Undirected,1028,170.0
SEARCHOTHCL,PANGAEA,Undirected,1029,60.0
SEARCHOTHCL,BITBUCK,Undirected,1030,214.0
SEARCHOTHCL,DATAOTHCL,Undirected,1031,970.0
SEARCHOTHCL,JCRIFSEL,Undirected,1032,1914.0
SEARCHOTHCL,DOAJ,Undirected,1033,923.0
SEARCHOTHCL,SCOPSEL,Undirected,1034,1437.0
